License Number,DBA,Firm Name,Address,City,State,Zip Code,Business Type,Map Point
149902,Levtex LLC,,1830 14TH ST,SANTA MONICA,CA,90404,Home Furnishings,"1830 14TH ST
SANTA MONICA, CA 90404-4606
(34.01776808100004, -118.478379228)"
76048,Santa Monica Days Inn,Kingsley Investment,3007 SANTA MONICA BLVD,SANTA MONICA,CA,90404,"Hotel, Motel or Auto Court","3007 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2505
(34.0365, -118.470342)"
124840,Best Western Gateway Hotel,Gateway Hotel L P,1920 SANTA MONICA BLVD,SANTA MONICA,CA,90404,"Hotel, Motel or Auto Court","1920 SANTA MONICA BLVD
SANTA MONICA, CA 90404-1909
(34.028418, -118.480344)"
116748,The Ambrose Hotel,"20th & Arizona, LLC",1255 20TH ST,SANTA MONICA,CA,90404,"Hotel, Motel or Auto Court","1255 20TH ST
SANTA MONICA, CA 90404-1351
(34.030148, -118.48173)"
15798,Nancy Mozur,,1211 BERKELEY ST #2,SANTA MONICA,CA,90404,Jewelry,"1211 BERKELEY ST #2
SANTA MONICA, CA 90404-1632
(34.039371, -118.472226)"
137378,La Vie Parisienne Inc,,1837 LINCOLN BLVD,SANTA MONICA,CA,90404,Jewelry,"1837 LINCOLN BLVD
SANTA MONICA, CA 90404-4505
(34.012967, -118.483731)"
116283,778 Designs,,1533 18TH ST #5,SANTA MONICA,CA,90404,Jewelry,"1533 18TH ST #5
SANTA MONICA, CA 90404-3438
(34.025098, -118.479501)"
10312,Bhalla & Associates,Worldwide Finders Inc,1644 20TH ST,SANTA MONICA,CA,90404,Jewelry,"1644 20TH ST
SANTA MONICA, CA 90404-3818
(34.02515951500004, -118.47594882299995)"
140226,Julieri,,1639 11TH ST #265,SANTA MONICA,CA,90404,Jewelry,"1639 11TH ST #265
SANTA MONICA, CA 90404-3727
(34.01847650900004, -118.48463726899996)"
163114,Pressed Juicery LLC,,1550 17TH ST,SANTA MONICA,CA,90404,Juice Drinks,"1550 17TH ST
SANTA MONICA, CA 90404-3402
(34.024006, -118.480072)"
131890,Renovo Organic Juice,Renovo Inc,2200 COLORADO AVE #G 1,SANTA MONICA,CA,90404,Juice Drinks,"2200 COLORADO AVE #G 1
SANTA MONICA, CA 90404-3571
(34.02765281200004, -118.47481994999998)"
151876,Birdies Wash And Fold,Green & Black LLC,1865 LINCOLN BLVD,SANTA MONICA,CA,90404,Laundry Self Service,"1865 LINCOLN BLVD
SANTA MONICA, CA 90404-6510
(34.012534, -118.483231)"
57739,Fox Coin Laundry,Fox Coin Laundries Inc,2439 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Laundry Self Service,"2439 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2038
(34.03219349700004, -118.47573819799999)"
50044,Kings Liquor,3100 Santa Monica Blvd Partnership,3102 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Liquor Store,"3102 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2508
(34.037208227000065, -118.46940064799998)"
90528,Wine Expo,Bigger & Biglar Inc,2933 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Liquor Store,"2933 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2413
(34.03608360000004, -118.47088709199994)"
73568,Hanks Liqour,,1436 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Liquor Store,"1436 SANTA MONICA BLVD
SANTA MONICA, CA 90404-1710
(34.02449638600007, -118.48514545699999)"
219738,Eddies JR Market Liquor,,2045 20TH ST,SANTA MONICA,CA,90404,Liquor Store,"2045 20TH ST
SANTA MONICA, CA 90404-4719
(34.019722, -118.469592)"
219073,Providence Saint John's Health Clinic,,2336 SANTA MONICA BLVD #207,SANTA MONICA,CA,90404,Medical Clinic,"2336 SANTA MONICA BLVD #207
SANTA MONICA, CA 90404-2095
(34.03143, -118.476672)"
219078,Providence Saint John's Health Clinic,,2021 SANTA MONICA BLVD #335E,SANTA MONICA,CA,90404,Medical Clinic,"2021 SANTA MONICA BLVD #335E
SANTA MONICA, CA 90404-2208
(34.029071, -118.47952)"
219074,Providence Saint John's Health Clinic,,2021 SANTA MONICA BLVD #245E,SANTA MONICA,CA,90404,Medical Clinic,"2021 SANTA MONICA BLVD #245E
SANTA MONICA, CA 90404-2208
(34.029071, -118.47952)"
219076,Providence Saint John's Health Clinic,,1301 20TH ST #290,SANTA MONICA,CA,90404,Medical Clinic,"1301 20TH ST #290
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
219065,Providence Saint John's Health Clinic,,1245 16TH ST #305,SANTA MONICA,CA,90404,Medical Clinic,"1245 16TH ST #305
SANTA MONICA, CA 90404-1235
(34.027215, -118.485654)"
219067,Providence Saint John's Health Clinic,,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Medical Clinic,"2121 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2303
(34.03007, -118.478305)"
219068,Providence Saint John's Health Clinic,,1301 20TH ST #110,SANTA MONICA,CA,90404,Medical Clinic,"1301 20TH ST #110
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
166638,Minuteclinic Diagnostic Medical Group Of Ca Inc,#9608,2505 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Medical Diagnostics,"2505 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2011
(34.032796, -118.474959)"
147906,Miller Medical Techonolgies Inc,,1301 20TH ST #300,SANTA MONICA,CA,90404,Medical Diagnostics,"1301 20TH ST #300
SANTA MONICA, CA 90404-2087
(34.029753, -118.481261)"
154982,Assisted Reproduction Lab LLC,,2825 SANTA MONICA BLVD #100A,SANTA MONICA,CA,90404,Medical Diagnostics,"2825 SANTA MONICA BLVD #100A
SANTA MONICA, CA 90404-2429
(34.03497332400008, -118.47228118899994)"
144179,Promax & BDA,Promax International,1522 CLOVERFIELD BLVD,SANTA MONICA,CA,90404,Miscellaneous Services,"1522 CLOVERFIELD BLVD
SANTA MONICA, CA 90404-5567
(34.029126, -118.474606)"
164317,Crosscreek Entertainment LLC,,1522 CLOVERFIELD BLVD #C,SANTA MONICA,CA,90404,Miscellaneous Services,"1522 CLOVERFIELD BLVD #C
SANTA MONICA, CA 90404-5567
(34.029032, -118.474496)"
141282,Cal-West Assets Inc,,2400 BROADWAY,SANTA MONICA,CA,90404,Miscellaneous Services,"2400 BROADWAY
SANTA MONICA, CA 90404-3062
(34.030172347000075, -118.47490325499996)"
161381,Lily Sport Holdings LLC,,1646 19TH ST,SANTA MONICA,CA,90404,Miscellaneous Services,"1646 19TH ST
SANTA MONICA, CA 90404-3810
(34.024257732000024, -118.47674874999996)"
210237,Matsuda Eyewear,PM International LLC,2105 COLORADO AVE #108,SANTA MONICA,CA,90404,Miscellaneous Wholesale,"2105 COLORADO AVE #108
SANTA MONICA, CA 90404-3503
(34.027329972000075, -118.47530859899996)"
214064,Santa Monica Plastics LLC,,1631 STANFORD ST,SANTA MONICA,CA,90404,Miscellaneous Wholesale,"1631 STANFORD ST
SANTA MONICA, CA 90404-4113
(34.033182, -118.466184)"
216066,Red Bull North America Inc,,1630 STEWART ST,SANTA MONICA,CA,90404,Miscellaneous Wholesale,"1630 STEWART ST
SANTA MONICA, CA 90404-4015
(34.031857, -118.467953)"
159958,A F Performance Inc,,1643 10TH ST,SANTA MONICA,CA,90404,Miscellaneous Wholesale,"1643 10TH ST
SANTA MONICA, CA 90404-3705
(34.01739243700007, -118.48522954399999)"
106484,Paris Nails,,2627 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Nail Salon,"2627 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2405
(34.033783, -118.473726)"
164116,Glam Doll,,2918 SANTA MONICA BLVD #2,SANTA MONICA,CA,90404,Nail Salon,"2918 SANTA MONICA BLVD #2
SANTA MONICA, CA 90404-2437
(34.035999, -118.470975)"
51619,Lees Nails,,2307 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Nail Salon,"2307 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2040
(34.03097323000003, -118.47723846899999)"
218580,Tammy Segell Bungalow Salon,,2225 BROADWAY SUITE A,SANTA MONICA,CA,90404,"Nails, Facials, Waxing","2225 BROADWAY SUITE A
SANTA MONICA, CA 90404-2976
(34.029212, -118.476156)"
11038,Kelly Paper Company,,1601 OLYMPIC BLVD,SANTA MONICA,CA,90404,"Office Equipment, Supplies","1601 OLYMPIC BLVD
SANTA MONICA, CA 90404-3822
(34.021486, -118.478526)"
126091,"Haworth, Inc",,1601 CLOVERFIELD BLVD #1000N,SANTA MONICA,CA,90404,Office Furniture Showroom,"1601 CLOVERFIELD BLVD #1000N
SANTA MONICA, CA 90404-4082
(34.027847250000036, -118.47305832099994)"
121941,Santa Monica Medical Institute Inc,,1908 SANTA MONICA BLVD #3,SANTA MONICA,CA,90404,Ophthalmologist,"1908 SANTA MONICA BLVD #3
SANTA MONICA, CA 90404-1927
(34.02811787600007, -118.48065152799995)"
215530,Candice S Chen P C,,1301 20TH ST #105,SANTA MONICA,CA,90404,Ophthalmologist,"1301 20TH ST #105
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
85302,Optometric Odyssey,,2200 COLORADO AVE #E,SANTA MONICA,CA,90404,Optometrist,"2200 COLORADO AVE #E
SANTA MONICA, CA 90404-3571
(34.027217, -118.475415)"
132100,Austin Orthodontics,Paul M Austin D M D M P H Inc,1260 15TH ST #812,SANTA MONICA,CA,90404,Orthodontist,"1260 15TH ST #812
SANTA MONICA, CA 90404-1135
(34.026541, -118.486778)"
144796,Rehana Khan DDS MS,,1458 14TH ST,SANTA MONICA,CA,90404,Orthodontist,"1458 14TH ST
SANTA MONICA, CA 90404-5706
(34.02284849100005, -118.48431808899994)"
211921,Elana Yerushalmi Norman DDS MS Prof Corp,,2825 SANTA MONICA BLVD #301,SANTA MONICA,CA,90404,Orthodontist,"2825 SANTA MONICA BLVD #301
SANTA MONICA, CA 90404-2429
(34.035221, -118.471941)"
131561,Highways Inc,,1651 18TH ST,SANTA MONICA,CA,90404,Performance Art Studio,"1651 18TH ST
SANTA MONICA, CA 90404-3807
(34.02323335300008, -118.47729032199999)"
217522,Miles Berman,,3025 OLYMPIC BLVD #201,SANTA MONICA,CA,90404,Performance Art Studio,"3025 OLYMPIC BLVD #201
SANTA MONICA, CA 90404-5011
(34.030736, -118.462577)"
152741,Santa Monica Conservatory Of Music,,1501 COLORADO AVE,SANTA MONICA,CA,90404,Performance Art Studio,"1501 COLORADO AVE
SANTA MONICA, CA 90404-3365
(34.022322, -118.481442)"
161488,Yo Dawg Groomspot,Murray Athletics LLC,1844 14TH ST,SANTA MONICA,CA,90404,Pet Grooming / Care,"1844 14TH ST
SANTA MONICA, CA 90404-4606
(34.01746848800008, -118.47803930499998)"
141512,Moon Doggy's Dog Wash,,1838 LINCOLN BLVD,SANTA MONICA,CA,90404,Pet Grooming / Care,"1838 LINCOLN BLVD
SANTA MONICA, CA 90404-4506
(34.013008, -118.483779)"
213247,Lucky's,,2709 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Pet Supplies,"2709 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2407
(34.03432406600007, -118.47312712799999)"
148065,Town & Country Pet Services,Jacoby Enterprises LLC,3131 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Pet Supplies,"3131 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2507
(34.037755, -118.468802)"
152861,Infusion Connections Inc,,3216A SANTA MONICA BLVD,SANTA MONICA,CA,90404,Pharmacy,"3216A SANTA MONICA BLVD
SANTA MONICA, CA 90404
(34.038012078000065, -118.46842800899998)"
165362,Santa Monica Medical Plaza Pharmacy,M V P Compounds Inc,1260 15TH ST #100,SANTA MONICA,CA,90404,Pharmacy,"1260 15TH ST #100
SANTA MONICA, CA 90404-1135
(34.026541, -118.486778)"
77757,2222 Prescription Pharmacy,Ourx Pharmacy Inc,2222 SANTA MONICA BLVD #103,SANTA MONICA,CA,90404,Pharmacy,"2222 SANTA MONICA BLVD #103
SANTA MONICA, CA 90404-2304
(34.03059, -118.477668)"
46044,St Johns Med Plaza Pharmacy,Gjpl Inc,1301 20TH ST #120,SANTA MONICA,CA,90404,Pharmacy,"1301 20TH ST #120
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
153866,SMC Pharmacy,,1908 SANTA MONICA BLVD #4,SANTA MONICA,CA,90404,Pharmacy,"1908 SANTA MONICA BLVD #4
SANTA MONICA, CA 90404-1927
(34.028181, -118.480633)"
12800,Horton & Converse Pharmacy,Gavin Herbert Co Inc,2001 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Pharmacy,"2001 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2102
(34.028864, -118.479786)"
41980,Parkside Pharmacy,,2428 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Pharmacy,"2428 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2045
(34.031786, -118.476232)"
109184,Jodi Reeves Polk,,1708 19TH ST,SANTA MONICA,CA,90404,Physical Training or Fitness,"1708 19TH ST
SANTA MONICA, CA 90404-4418
(34.023424, -118.475702)"
164948,Box N Burn,Aktion Fitness,1654 LINCOLN BLVD,SANTA MONICA,CA,90404,Physical Training or Fitness,"1654 LINCOLN BLVD
SANTA MONICA, CA 90404-3712
(34.015738992000024, -118.48700554599998)"
89162,Westside Body Works,,1709 STEWART ST,SANTA MONICA,CA,90404,Physical Training or Fitness,"1709 STEWART ST
SANTA MONICA, CA 90404-4021
(34.030241, -118.465733)"
220298,Classic Pilates Body,,3122 SANTA MONICA BLVD #102,SANTA MONICA,CA,90404,Physical Training or Fitness,"3122 SANTA MONICA BLVD #102
SANTA MONICA, CA 90404-2533
(34.037674, -118.468897)"
18496,Santa Monica Body Building Center,,1708 19TH ST,SANTA MONICA,CA,90404,Physical Training or Fitness,"1708 19TH ST
SANTA MONICA, CA 90404-4418
(34.02334560500003, -118.47571541099995)"
159405,Foreman's Fitness,,1919 BROADWAY,SANTA MONICA,CA,90404,Physical Training or Fitness,"1919 BROADWAY
SANTA MONICA, CA 90404-2811
(34.02694829300003, -118.47905000499998)"
108938,Jeanne Tomcavage,,1708 19TH ST,SANTA MONICA,CA,90404,Physical Training or Fitness,"1708 19TH ST
SANTA MONICA, CA 90404-4418
(34.02334560500003, -118.47571541099995)"
101336,Stanley Brosman M D,,2021 SANTA MONICA BLVD #510,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #510
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
37356,Westside Nephrology Med Group Inc,,1301 20TH ST #200,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #200
SANTA MONICA, CA 90404-2050
(34.02960316700006, -118.48105021799995)"
58321,Mary Lee Amerian M D,,2336 SANTA MONICA BLVD #209,SANTA MONICA,CA,90404,Physician,"2336 SANTA MONICA BLVD #209
SANTA MONICA, CA 90404-2095
(34.03143, -118.476672)"
60352,Barbara Hayden M D,,1301 20TH ST 530,SANTA MONICA,CA,90404,Physician,"1301 20TH ST 530
SANTA MONICA, CA 90404-2054
(34.02960316700006, -118.48105021799995)"
73839,Karla Iacampo Md A Prof Corp,,2021 SANTA MONICA BLVD #240E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #240E
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
61650,Westside Urological Medical Gr,,2001 SANTA MONICA BLVD #590W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #590W
SANTA MONICA, CA 90404-2102
(34.02906389900005, -118.47956723099998)"
151659,Pacific Prolo Therapy Medical Wellness Center,,1919 SANTA MONICA BLVD #220,SANTA MONICA,CA,90404,Physician,"1919 SANTA MONICA BLVD #220
SANTA MONICA, CA 90404-1966
(34.028415, -118.480348)"
92145,Vivanti N Jain M D,,2021 SANTA MONICA BLVD #408-E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #408-E
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
138338,Richard Essner MD,,1328 22ND ST,SANTA MONICA,CA,90404,Physician,"1328 22ND ST
SANTA MONICA, CA 90404-2032
(34.03131557000006, -118.47986511099998)"
160751,H U Enterprises Inc,,1301 20TH ST #460,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #460
SANTA MONICA, CA 90404-2050
(34.02960316700006, -118.48105021799995)"
103919,"Ibrahim Helmy, M D, A Medical Corp",,2021 SANTA MONICA BLVD #212-E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #212-E
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
116665,Medical Center For Pulmonary Diseases,"H Baballi Md Medical, Inc",2428 SANTA MONICA BLVD #402,SANTA MONICA,CA,90404,Physician,"2428 SANTA MONICA BLVD #402
SANTA MONICA, CA 90404-2045
(34.03189736000007, -118.47601128899998)"
153226,John M Uszler MD A Medical Corporation,,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,Physician,"2121 SANTA MONICA BLVD
SANTA MONICA, CA 90404-2303
(34.02980353400005, -118.47866736499998)"
106870,Pacific Urology Institute Medical Group,,2021 SANTA MONICA BLVD 510 E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD 510 E
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
36416,L Joel Kessler,,2021 SANTA MONICA BLVD #240,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #240
SANTA MONICA, CA 90404-2208
(34.029213696000056, -118.47938862699999)"
5559,James L Anastasi M D Inc,,1301 20TH ST #550,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #550
SANTA MONICA, CA 90404-2050
(34.029753, -118.481261)"
138515,"Elyse Rubenstein M D, A Prof Corporation",,1328 16TH ST,SANTA MONICA,CA,90404,Physician,"1328 16TH ST
SANTA MONICA, CA 90404-1804
(34.02631801200005, -118.48467875299997)"
6560,Pacific Heart Institute,,2001 SANTA MONICA BLVD #280W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #280W
SANTA MONICA, CA 90404-2102
(34.028864, -118.479786)"
66184,Jay Arthur Jensen Md,,2001 SANTA MONICA BLVD #790W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #790W
SANTA MONICA, CA 90404-2102
(34.02906389900005, -118.47956723099998)"
67603,Robert A Winters M D,,2001 SANTA MONICA BLVD #665 W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #665 W
SANTA MONICA, CA 90404-2102
(34.02906389900005, -118.47956723099998)"
159282,Clifford Segil DO - A Medical Corp,,2001 SANTA MONICA BLVD #1170W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #1170W
SANTA MONICA, CA 90404-2102
(34.028864, -118.479786)"
216258,Joel M Matta MD Inc,,2001 SANTA MONICA BLVD #760,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #760
SANTA MONICA, CA 90404-2102
(34.028896, -118.479745)"
61193,Jerry Yoram Haviv Md Plastic Surgery,,2001 SANTA MONICA BLVD #665W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #665W
SANTA MONICA, CA 90404-2102
(34.028896, -118.479745)"
74073,Orrin M Troum M D,,2336 SANTA MONICA BLVD #207,SANTA MONICA,CA,90404,Physician,"2336 SANTA MONICA BLVD #207
SANTA MONICA, CA 90404-2095
(34.031395, -118.476714)"
157596,Sheryl L Lewin MD Medical Corporation,,1301 20TH ST #430,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #430
SANTA MONICA, CA 90404-2050
(34.029753, -118.481261)"
108670,Eliot Siegel M D Inc,,1301 20TH ST #260,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #260
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
104281,Michael Zelman M D,,2222 SANTA MONICA BLVD #205,SANTA MONICA,CA,90404,Physician,"2222 SANTA MONICA BLVD #205
SANTA MONICA, CA 90404-2304
(34.03059, -118.477668)"
133737,20th Street Surgery Center L L C,,1301 20TH ST #150,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #150
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
109608,Stephen Patt MD Center for Family Practice,,2001 SANTA MONICA BLVD #868-WEST,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #868-WEST
SANTA MONICA, CA 90404-2102
(34.028896, -118.479745)"
6212,Cardiology Consultants Medical Group Inc,,1301 20TH ST #590,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #590
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
164278,Pacific Coast Hernia Center,,2001 SANTA MONICA BLVD #890W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #890W
SANTA MONICA, CA 90404-2102
(34.028896, -118.479745)"
140912,Chang-HWA Mary Chen MD Inc,,1328 22ND ST,SANTA MONICA,CA,90404,Physician,"1328 22ND ST
SANTA MONICA, CA 90404-2032
(34.031739, -118.480318)"
131340,Westside Primary Care,,2428 SANTA MONICA BLVD #402,SANTA MONICA,CA,90404,Physician,"2428 SANTA MONICA BLVD #402
SANTA MONICA, CA 90404-2045
(34.031786, -118.476232)"
36800,John R Moreland M D,,2001 SANTA MONICA BLVD #1280 W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #1280 W
SANTA MONICA, CA 90404-2102
"
143498,Bih-Ju Ruby Huang M D,,2216 SANTA MONICA BLVD #200,SANTA MONICA,CA,90404,Physician,"2216 SANTA MONICA BLVD #200
SANTA MONICA, CA 90404-2309
(34.030367855000065, -118.47787117099995)"
216329,Dr Jason Nikzad Inc,,2812 SANTA MONICA BLVD #208,SANTA MONICA,CA,90404,Physician,"2812 SANTA MONICA BLVD #208
SANTA MONICA, CA 90404-2476
(34.035064, -118.472138)"
145840,R Sonia Batra MD Inc,,1301 20TH ST #465,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #465
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
47467,S M Orthopedic Medical & Sport,,2020 SANTA MONICA BLVD 4TH FLOOR,SANTA MONICA,CA,90404,Physician,"2020 SANTA MONICA BLVD 4TH FLOOR
SANTA MONICA, CA 90404-2023
(34.029055, -118.479539)"
134722,Leland J Foshag M D,,2001 SANTA MONICA BLVD #560W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #560W
SANTA MONICA, CA 90404-2182
(34.028896, -118.479745)"
161055,Caroline M Colin MD PC,,2021 SANTA MONICA BLVD #304E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #304E
SANTA MONICA, CA 90404-2208
(34.029209, -118.479356)"
12830,Santa Monica Thyroid Diagnostic Medical Group,,1328 16TH ST,SANTA MONICA,CA,90404,Physician,"1328 16TH ST
SANTA MONICA, CA 90404-1804
(34.026349, -118.484642)"
36343,Sharon Nau Spooner M D,,2222 SANTA MONICA BLVD #401,SANTA MONICA,CA,90404,Physician,"2222 SANTA MONICA BLVD #401
SANTA MONICA, CA 90404-2304
(34.030538, -118.477733)"
214376,E Joseph Nadji M D,A Medical Corporation,1301 20TH ST #260,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #260
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
216750,Pacific Integrative Medical Center Inc,,2428 SANTA MONICA BLVD #308,SANTA MONICA,CA,90404,Physician,"2428 SANTA MONICA BLVD #308
SANTA MONICA, CA 90404
(34.031786, -118.476232)"
108470,Vascular Surgery Associates Medical Group Inc,,1301 20TH ST #390,SANTA MONICA,CA,90404,Physician,"1301 20TH ST #390
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
101083,Fawad Zafar- Khan M D,,2021 SANTA MONICA BLVD #710E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #710E
SANTA MONICA, CA 90404-2208
(34.029209, -118.479356)"
218413,"Twentieth Street Development Project, Inc.",,1301 20TH ST 530,SANTA MONICA,CA,90404,Physician,"1301 20TH ST 530
SANTA MONICA, CA 90404-2054
(34.029709, -118.481211)"
108325,Hyman Gross M D Inc,,2021 SANTA MONICA BLVD #320 E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD #320 E
SANTA MONICA, CA 90404-2208
(34.029209, -118.479356)"
151001,Lilia R Wexley M D,,3200 SANTA MONICA BLVD #101,SANTA MONICA,CA,90404,Physician,"3200 SANTA MONICA BLVD #101
SANTA MONICA, CA 90404-2637
(34.03808, -118.468404)"
5651,Harriet T Cokely M D Inc,,2222 SANTA MONICA BLVD #402,SANTA MONICA,CA,90404,Physician,"2222 SANTA MONICA BLVD #402
SANTA MONICA, CA 90404-2304
(34.030557257000055, -118.47764061599997)"
37721,Pamela S Rand M D,,1260 15TH ST #1109,SANTA MONICA,CA,90404,Physician,"1260 15TH ST #1109
SANTA MONICA, CA 90404-1135
(34.026678676000074, -118.48696833699995)"
50296,Edwin C Amos M D,,2021 SANTA MONICA BLVD 525-E,SANTA MONICA,CA,90404,Physician,"2021 SANTA MONICA BLVD 525-E
SANTA MONICA, CA 90404-2208
(34.029071, -118.47952)"
9643,St Marys Eye Center Inc,,1301 20TH ST,SANTA MONICA,CA,90404,Physician,"1301 20TH ST
SANTA MONICA, CA 90404-2050
(34.029709, -118.481211)"
216354,Robert Amonic M D Inc,,2001 SANTA MONICA BLVD #1180-W,SANTA MONICA,CA,90404,Physician,"2001 SANTA MONICA BLVD #1180-W
SANTA MONICA, CA 90404-2102
(34.028896, -118.479745)"
212678,New Health Cooperative Medical Group,,1508 ARIZONA AVE,SANTA MONICA,CA,90404,Physician,"1508 ARIZONA AVE
SANTA MONICA, CA 90404-1208
(34.026350155000046, -118.48610307899997)"
216562,Premier Health Partners Of Santa Monica,,1260 15TH ST #1415,SANTA MONICA,CA,90404,Physician,"1260 15TH ST #1415
SANTA MONICA, CA 90404
(34.026541, -118.486778)"
